Day,Age,"Ad set name","Ad name","Campaign name","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Amount spent (USD)","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install","Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)","Delivery status","Delivery level","Result Type","Cost per result",Results,"Page engagement",ThruPlays,"Result rate"
2023-05-09,35-44,"Lookalike Audience: Lookalike (1%) - rshop_Accessories_Purchasers_90D_by_name(url) - accessories feed","Dynamic Feed - accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,62,64,"7-day click or 1-day view",1.0322580645161,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,45-54,"Remarketing: Cross Sell all mobile purchaser 180 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,3,20,"7-day click or 1-day view",6.6666666666667,0.01,,,,,,,,,,,,,,0.5,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,35-44,"Remarketing: Cross Sell all mobile purchaser 180 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,60,208,"7-day click or 1-day view",3.4666666666667,0.19,,,,,,,,,,,,,,0.91346154,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,45-54,"Custom Audience: Robishop Samsung Website Visitor- 90D exclude Robishop Smartphone Purchaser 90D","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,7,9,"7-day click or 1-day view",1.2857142857143,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,35-44,"Custom Audience: Robishop Samsung Website Visitor- 90D exclude Robishop Smartphone Purchaser 90D","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,7,47,"7-day click or 1-day view",6.7142857142857,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,18-24,"Custom Audience: Robishop Samsung Website Visitor- 90D exclude Robishop Smartphone Purchaser 90D","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,41,53,"7-day click or 1-day view",1.2926829268293,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,35-44,"Custom Audience: Website  People who add to cart 10k- 50k value products 30D  Website  Robishop Value-based Add to Cart Base>=60,000 120D Lookalike  Lookalike (1%) - Samsung_Mobile_Purchasers(Brand)","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,90,112,"7-day click or 1-day view",1.2444444444444,0.02,,,,,,,,,,,,,,0.17857143,active,1,1,,0.02,,2023-05-09,2023-05-09,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",2,,0,0,0,0,,active,ad,,,,1,,
2023-05-09,45-54,"Custom Audience: OBD product page visitor","Robi Intelligent Vehicle Tracker","2304124794_P01|4800019347|Website||_Conversions_$510.00_CPR- $6_85_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1,2,"7-day click or 1-day view",2,0.01,,,,,,,,,,,,,,5,active,,,,,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$510.00_CPR- $6_85_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,45-54,"Remarketing: IOT page visitor 90 days","IOT Catalog Campaign_Conversion","2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,10,13,"7-day click or 1-day view",1.3,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-09,45-54,"Remarketing: Remarketing to Robishop website visitor","Tactical Gas detector","2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,7,11,"7-day click or 1-day view",1.5714285714286,0.01,,,,,,,,,,,,,,0.90909091,active,,,,,,2023-05-09,2023-05-09,"2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,0,0,0,0,,active,ad,,,,,,
